data_coleta,id,nome,preco_original,preco_atual,preco_pix,desconto_pct,avaliacao,num_avaliacoes,disponivel,fabricante,categoria,garantia,frete_gratis,url
2026-04-16,886386,Memória Ram 16gb Proliant Bl460c Bl660c Gen9,0.0,989.0,989.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,True,https://www.kabum.com.br/produto/886386/memoria-ram-16gb-proliant-bl460c-bl660c-gen9
2026-04-16,886391,Memória Ram 8GB 3200aa-r 25600  Dell Precision Workstation,0.0,889.0,711.2,20,0,0,True,Outros,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,True,https://www.kabum.com.br/produto/886391/memoria-ram-8gb-3200aa-r-25600-dell-precision-workstation
2026-04-16,886379,Memória Ram 8GB Ddr4 3200aa-r 25600 Registrada Hp Proliant,0.0,889.0,711.2,20,0,0,True,Outros,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,True,https://www.kabum.com.br/produto/886379/memoria-ram-8gb-ddr4-3200aa-r-25600-registrada-hp-proliant
2026-04-16,886382,Memória Ram 8GB Dell Poweredge R450 R550 R650 R750 T440 T640,0.0,889.0,711.2,20,0,0,True,Outros,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,True,https://www.kabum.com.br/produto/886382/memoria-ram-8gb-dell-poweredge-r450-r550-r650-r750-t440-t640
2026-04-16,886373,Memória Ram 8GB Proliant Dl360 Dl380 Dx360 Dl580 Ml110 Gen10,0.0,889.0,711.2,20,0,0,True,Outros,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,True,https://www.kabum.com.br/produto/886373/memoria-ram-8gb-proliant-dl360-dl380-dx360-dl580-ml110-gen10
2026-04-16,886375,Memória Ram 8GB Ddr4 PC4 3200aa-r 25600 Dell Poweredge,0.0,889.0,711.2,20,0,0,True,Outros,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,True,https://www.kabum.com.br/produto/886375/memoria-ram-8gb-ddr4-pc4-3200aa-r-25600-dell-poweredge
2026-04-16,886387,Memória Ram 8GB Ddr4 PC4 3200aa-r 25600  Lenovo Thinksystem,0.0,889.0,711.2,20,0,0,True,Outros,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,True,https://www.kabum.com.br/produto/886387/memoria-ram-8gb-ddr4-pc4-3200aa-r-25600-lenovo-thinksystem
2026-04-16,883382,Memória Ram 8GB Ddr4 Ecc Dell Poweredge T430 - T440 - T630,0.0,739.0,739.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4,Sem Garantia,True,https://www.kabum.com.br/produto/883382/memoria-ram-8gb-ddr4-ecc-dell-poweredge-t430-t440-t630
2026-04-16,883367,Memória Ram 8GB 2400 Mhz Ecc Registrada Para Hpe Proliant,0.0,739.0,739.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4/2400MHz,Sem Garantia,True,https://www.kabum.com.br/produto/883367/memoria-ram-8gb-2400-mhz-ecc-registrada-para-hpe-proliant
2026-04-16,886333,Memória Ram 16gb Ddr3 Dell Poweredge R320 R420 R520 R620 R720,0.0,449.0,449.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3/1333 Mhz PC10666,Sem Garantia,True,https://www.kabum.com.br/produto/886333/memoria-ram-16gb-ddr3-dell-poweredge-r320-r420-r520-r620-r720
2026-04-16,886337,Memória Ram 16gb Ddr3 1333mhz 10600r Para Dell Precision,0.0,449.0,449.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3/1333 Mhz PC10666,Sem Garantia,True,https://www.kabum.com.br/produto/886337/memoria-ram-16gb-ddr3-1333mhz-10600r-para-dell-precision
2026-04-16,883359,Memória Ram 16gb Para Hp Bl460c  Bl660c  Dl360p  Dl380p Gen8,0.0,499.0,399.2,20,0,0,True,Outros,Hardware/Memória RAM/DDR 3,Sem Garantia,True,https://www.kabum.com.br/produto/883359/memoria-ram-16gb-para-hp-bl460c-bl660c-dl360p-dl380p-gen8
2026-04-16,883354,Memória Ram 16gb Para Hp  Dl160 Gen8,0.0,499.0,399.2,20,0,0,True,Outros,Hardware/Memória RAM/DDR 3,Sem Garantia,True,https://www.kabum.com.br/produto/883354/memoria-ram-16gb-para-hp-dl160-gen8
2026-04-16,992433,Memória Para PC Crucial 32gb 5600mhz Ddr5 - Ct32g56c46u5 - 6962,0.0,3825.0,3825.0,0,0,0,True,Crucial,Hardware/Memória RAM/DDR 5/5600MHz,Sem Garantia,False,https://www.kabum.com.br/produto/992433/memoria-para-pc-crucial-32gb-5600mhz-ddr5-ct32g56c46u5-6962
2026-04-16,1021770,Memória Hp 16gb Ddr4-3200 Udimm — Desempenho Profissional E Eficiência Energética Para Seu Desktop,0.0,13225.39,13225.39,0,0,0,True,Hp,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/1021770/memoria-hp-16gb-ddr4-3200-udimm-para-desktop-upgrade-oficial-hp-baixo-consumo-e-alta-performance
2026-04-16,1021769,Memória Hp 16gb Ddr4-3200 Sodimm — Desempenho Rápido E Economia De Energia Para Seu PC Portátil,0.0,13254.29,13254.29,0,0,0,True,Hp,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/1021769/memoria-hp-16gb-ddr4-3200-sodimm-para-notebooks-alto-desempenho-e-baixo-consumo
2026-04-16,833966,Memória Ram Para Servidor Hp Microserver Gen8 - 8GB Ecc.,0.0,599.0,599.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3,Sem Garantia,True,https://www.kabum.com.br/produto/833966/memoria-ram-para-servidor-hp-microserver-gen8-8gb-ecc
2026-04-16,833964,Memória Ram Para Servidor Hp Proliant Ml10 - 8GB Ecc.,0.0,599.0,599.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3,Sem Garantia,True,https://www.kabum.com.br/produto/833964/memoria-ram-para-servidor-hp-proliant-ml10-8gb-ecc
2026-04-16,870650,Memória Ram Para Servidor Hp Proliant Dl380e Gen8 - 8GB Ecc.,0.0,599.0,599.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3/1600 Mhz PC12800,Sem Garantia,True,https://www.kabum.com.br/produto/870650/memoria-ram-para-servidor-hp-proliant-dl380e-gen8-8gb-ecc
2026-04-16,870651,Memória Ram Para Servidor Hp Proliant Dl120 G7 - 8GB Ecc.,0.0,599.0,599.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3/1600 Mhz PC12800,Sem Garantia,True,https://www.kabum.com.br/produto/870651/memoria-ram-para-servidor-hp-proliant-dl120-g7-8gb-ecc
2026-04-16,886352,Memória Ram 16gb Ddr3 1600mhz  Hp Proliant Ml350e Ml350p Gen8,0.0,452.0,452.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3/1600 Mhz PC12800,Sem Garantia,True,https://www.kabum.com.br/produto/886352/memoria-ram-16gb-ddr3-1600mhz-hp-proliant-ml350e-ml350p-gen8
2026-04-16,886367,Memória Ram 16gb Ddr3 Dell Poweredge R410 R510 R610 R710,0.0,452.0,452.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3/1600 Mhz PC12800,Sem Garantia,True,https://www.kabum.com.br/produto/886367/memoria-ram-16gb-ddr3-dell-poweredge-r410-r510-r610-r710
2026-04-16,886363,Memória Ram 16gb Ddr3 Dell Poweredge R320 R420 R520 R620 R720,0.0,452.0,452.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3/1600 Mhz PC12800,Sem Garantia,True,https://www.kabum.com.br/produto/886363/memoria-ram-16gb-ddr3-dell-poweredge-r320-r420-r520-r620-r720
2026-04-16,878644,Memória Ram 16gb Ecc Poweredge R430 R530 R630 R730 R830 R930,0.0,859.0,859.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4/2133MHz,Sem Garantia,True,https://www.kabum.com.br/produto/878644/memoria-ram-16gb-ecc-poweredge-r430-r530-r630-r730-r830-r930
2026-04-16,878693,Memória Ram 16gb Ddr4 System X - Thinkserver - Thinkstation,0.0,859.0,859.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4/2133MHz,Sem Garantia,True,https://www.kabum.com.br/produto/878693/memoria-ram-16gb-ddr4-system-x-thinkserver-thinkstation
2026-04-16,878679,Memória Ram 16gb Ddr4 Ecc Hp Proliant Bl460c - Bl660c - Gen9,0.0,859.0,859.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4/2133MHz,Sem Garantia,True,https://www.kabum.com.br/produto/878679/memoria-ram-16gb-ddr4-ecc-hp-proliant-bl460c-bl660c-gen9
2026-04-16,721239,Memória Ram Corsair Vengeance RGB Rs 64gb (2x32gb) Ddr4 / 3600mhz - (cmg64gx4m2d3600c18),0.0,6064.85,6064.85,0,0,0,True,Corsair,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/721239/memoria-ram-corsair-vengeance-rgb-rs-64gb-2x32gb-ddr4-3600mhz-cmg64gx4m2d3600c18-
2026-04-16,1029910,"Memória Adata Premier, 16gb, 3200mhz, Ddr4 - Ad4s320016g22 Sgn 5271",0.0,1149.99,1149.99,0,0,0,True,Adata,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/1029910/memoria-adata-premier-16gb-3200mhz-ddr4-ad4s320016g22-sgn-5271
2026-04-16,1029908,Memória Ram Ddr4 16gb 2400mhz Crucial,0.0,999.0,999.0,0,0,0,True,Crucial,Hardware/Memória RAM/DDR 4/2400MHz,Sem Garantia,False,https://www.kabum.com.br/produto/1029908/memoria-ram-ddr4-16gb-2400mhz-crucial
2026-04-16,883380,Memória Ram 16gb Ddr4 Ecc Dell Precision T5810 T7810 T7910,0.0,990.0,990.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4,Sem Garantia,True,https://www.kabum.com.br/produto/883380/memoria-ram-16gb-ddr4-ecc-dell-precision-t5810-t7810-t7910
2026-04-16,877821,Memória Ram Para Lenovo Thinkagile 16gb Ddr4 2666mhz Ecc,0.0,899.0,899.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4/2666MHz,Sem Garantia,True,https://www.kabum.com.br/produto/877821/memoria-ram-para-lenovo-thinkagile-16gb-ddr4-2666mhz-ecc
2026-04-16,877820,Memória Ram Para Lenovo Thinkagile 16gb Ddr4 2666mhz Ecc,0.0,899.0,899.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4/2666MHz,Sem Garantia,True,https://www.kabum.com.br/produto/877820/memoria-ram-para-lenovo-thinkagile-16gb-ddr4-2666mhz-ecc
2026-04-16,878671,"Memória Ram 16gb Ddr4 Hp Proliant D160, Dl180, Dl20 Gen9",0.0,899.0,899.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4/2666MHz,Sem Garantia,True,https://www.kabum.com.br/produto/878671/memoria-ram-16gb-ddr4-hp-proliant-d160-dl180-dl20-gen9
2026-04-16,886370,Memória Ram 8GB Ddr3 1600mhz 12800r Para System X,0.0,315.0,315.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3/1600 Mhz PC12800,Sem Garantia,True,https://www.kabum.com.br/produto/886370/memoria-ram-8gb-ddr3-1600mhz-12800r-para-system-x
2026-04-16,886369,Memória Ram 8GB Ddr3 Dell Poweredge R410 R510 R610 R710,0.0,315.0,315.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3/1600 Mhz PC12800,Sem Garantia,True,https://www.kabum.com.br/produto/886369/memoria-ram-8gb-ddr3-dell-poweredge-r410-r510-r610-r710
2026-04-16,886368,Memória Ram 8GB Ddr3 Dell Poweredge R415 R515 R715 R815,0.0,315.0,315.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3/1600 Mhz PC12800,Sem Garantia,True,https://www.kabum.com.br/produto/886368/memoria-ram-8gb-ddr3-dell-poweredge-r415-r515-r715-r815
2026-04-16,1027841,Memoria Ram 16gb Ddr4 2666mhz Cl19 1.2v 288pin XLinne,0.0,699.85,699.85,0,0,0,True,Xlinne,Hardware/Memória RAM/DDR 3/1600 Mhz PC12800,Sem Garantia,False,https://www.kabum.com.br/produto/1027841/memoria-pc-ddr4-16gb-2666mhz-21300-cl19-1-2v-288pin-box-xlinne-pn-xlm2ypcd416gb2666
2026-04-16,676699,Memória Ram Notebook Oxybr Ddr5 32gb 4800mhz,0.0,3665.44,3298.9,10,0,0,True,OxyBr,Hardware/Memória RAM/DDR 5/5600MHz,Sem Garantia,False,https://www.kabum.com.br/produto/676699/memoria-ram-notebook-oxybr-ddr5-32gb-4800mhz
2026-04-16,506527,"Memória Servidor Kingston, 64GB, 2666MHZ, DDR4, PC4, ECC, CL19, 288-PIN RDIMM, HYNIX - KSM26RD4/64HCR",0.0,4039.99,4039.99,0,0,0,True,Kingston,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/506527/memoria-servidor-kingston-64gb-2666mhz-ddr4-pc4-ecc-cl19-288-pin-rdimm-hynix-ksm26rd4-64hcr
2026-04-16,658831,Memória Para Servidor Samsung 2gb Ddr Sdram M312l5628bto-cbo,0.0,60.0,60.0,0,0,0,True,Samsung,Hardware/Memória RAM/DDR 4/2666MHz,Sem Garantia,False,https://www.kabum.com.br/produto/658831/memoria-para-servidor-samsung-2gb-ddr-sdram-m312l5628bto-cbo
2026-04-16,658824,Memória Kingston 2gb Ddr3 1333mhz Servidores Ktd-pe313e/2g,0.0,199.0,199.0,0,0,0,True,Kingston,Hardware/Memória RAM/DDR 3,Sem Garantia,False,https://www.kabum.com.br/produto/658824/memoria-kingston-2gb-ddr3-1333mhz-servidores-ktd-pe313e-2g
2026-04-16,656187,Memória Ram 4gb 2 Kingston Ktm2865/4g,0.0,599.0,599.0,0,0,0,True,Kingston,Hardware/Memória RAM/DDR 3,Sem Garantia,False,https://www.kabum.com.br/produto/656187/memoria-ram-4gb-2-kingston-ktm2865-4g
2026-04-16,1022880,16gb Ddr3 PC3l-12800r Ecc Rdimm,0.0,125.0,120.0,4,0,0,True,Samsung,Hardware/Memória RAM/DDR 3/1600 Mhz PC12800,Sem Garantia,False,https://www.kabum.com.br/produto/1022880/16gb-ddr3-pc3l-12800r-ecc-rdimm
2026-04-16,658860,Memória Nt1gt72u89d0bd-ac Nanya 1gb Ddr2,0.0,139.0,139.0,0,0,0,True,Nanya,Hardware/Memória RAM/DDR 2,Sem Garantia,False,https://www.kabum.com.br/produto/658860/memoria-nt1gt72u89d0bd-ac-nanya-1gb-ddr2
2026-04-16,879848,Memória 8GB Ddr3 1333mhz Bluecase - Para Notebook,0.0,148.56,148.56,0,0,0,True,Bluecase,Hardware/Memória RAM/DDR 3,Sem Garantia,False,https://www.kabum.com.br/produto/879848/memoria-8gb-ddr3-1333mhz-bluecase-para-notebook
2026-04-16,1007306,Memoria 8GB Ddr4 3200mhz Lexar Ld4u08g32c22st-bgs,0.0,613.6,613.6,0,0,0,True,Lexar,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/1007306/memoria-8gb-ddr4-3200mhz-lexar-ld4u08g32c22st-bgs
2026-04-16,1007305,Memoria 16gb Ddr4 3200mhz Lexar Ld4u16g32c22st-bgs,0.0,1450.0,1189.0,18,0,0,True,Lexar,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,True,https://www.kabum.com.br/produto/1007305/memoria-16gb-ddr4-3200mhz-lexar-ld4u16g32c22st-bgs
2026-04-16,1023414,Memoria  8GB Ddr3 1866 Cl 10 1.5v Hyper X Fury Azul Desktop Hx318c10f/8 Kingston,0.0,256.5,225.72,12,0,0,True,Kingston,Hardware/Memória RAM/DDR 3,Sem Garantia,False,https://www.kabum.com.br/produto/1023414/memoria-8gb-ddr3-1866-cl-10-1-5v-hyper-x-fury-azul-desktop-hx318c10f-8-kingston
2026-04-16,1009143,Memória 16gb Ddr5 5600mhz Hiksemi Armor - Cl46 - Hsc516u56d2,0.0,2349.99,2349.99,0,0,0,True,Outros,Hardware/Memória RAM/DDR 5/5600MHz,Sem Garantia,False,https://www.kabum.com.br/produto/1009143/memoria-16gb-ddr5-5600mhz-hiksemi-armor-cl46-hsc516u56d2
2026-04-16,1009154,Memória Sodimm 32gb Ddr5 5600mhz - Para Notebook,0.0,3309.99,3309.99,0,0,0,True,Outros,Hardware/Memória RAM/DDR 5/5600MHz,Sem Garantia,False,https://www.kabum.com.br/produto/1009154/memoria-sodimm-32gb-ddr5-5600mhz-para-notebook
2026-04-16,1013919,Memoria Notebook 8GB Ddr4 3200mhz Patriot Signature Psd48g320082s,0.0,1295.44,1165.9,10,0,0,True,Patriot,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/1013919/memoria-notebook-8gb-ddr4-3200mhz-patriot-signature-psd48g320082s
2026-04-16,1030240,Memória Ddr4 8GB 3000mhz Cl15 RGB Hyperx Fury,0.0,899.0,899.0,0,0,0,True,Kingston,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/1030240/memoria-ddr4-8gb-3000mhz-cl15-rgb-hyperx-fury
2026-04-16,764904,"Memória Ram 32gb Ddr4 hp Proliant D160,  dl180, Dl20 Gen9",0.0,1399.0,1399.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4,Sem Garantia,True,https://www.kabum.com.br/produto/764904/memoria-ram-32gb-ddr4-hp-proliant-d160-dl180-dl20-gen9
2026-04-16,764901,Memória Ram Para Lenovo Thinksystem 32gb Ddr4 2666mhz Ecc,0.0,1399.0,1399.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4,Sem Garantia,True,https://www.kabum.com.br/produto/764901/memoria-ram-para-lenovo-thinksystem-32gb-ddr4-2666mhz-ecc
2026-04-16,779635,Memória Ram Para Lenovo Thinkagile 32gb Ddr4 2666mhz Ecc,0.0,1399.0,1399.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4,Sem Garantia,True,https://www.kabum.com.br/produto/779635/memoria-ram-para-lenovo-thinkagile-32gb-ddr4-2666mhz-ecc
2026-04-16,883356,Memória Ram 8GB Dell Poweredge  C6220 Ii C6220 C8000 C8220,0.0,315.0,252.0,20,0,0,True,Outros,Hardware/Memória RAM/DDR 3,Sem Garantia,True,https://www.kabum.com.br/produto/883356/memoria-ram-8gb-dell-poweredge-c6220-ii-c6220-c8000-c8220
2026-04-16,883352,Memória Ram 8GB Dell Poweredge R410 R510 R610 R710 R810 910,0.0,315.0,252.0,20,0,0,True,Outros,Hardware/Memória RAM/DDR 3,Sem Garantia,True,https://www.kabum.com.br/produto/883352/memoria-ram-8gb-dell-poweredge-r410-r510-r610-r710-r810-910
2026-04-16,883384,Memória Ram 8GB Para Ibm 3550 E 3650 M4,0.0,315.0,252.0,20,0,0,True,Outros,Hardware/Memória RAM/DDR 3/1866 Mhz PC15000,Sem Garantia,True,https://www.kabum.com.br/produto/883384/memoria-ram-8gb-para-ibm-3550-e-3650-m4
2026-04-16,883388,Memória Ram 8GB Para Macpro 2013 Torre,0.0,315.0,252.0,20,0,0,True,Outros,Hardware/Memória RAM/DDR 3/1866 Mhz PC15000,Sem Garantia,True,https://www.kabum.com.br/produto/883388/memoria-ram-8gb-para-macpro-2013-torre
2026-04-16,883360,Memória Ram 8GB Dell Poweredge R420 R520 R620 R720 R820 920,0.0,315.0,252.0,20,0,0,True,Outros,Hardware/Memória RAM/DDR 3,Sem Garantia,True,https://www.kabum.com.br/produto/883360/memoria-ram-8gb-dell-poweredge-r420-r520-r620-r720-r820-920
2026-04-16,883356,Memória Ram 8GB Dell Poweredge  C6220 Ii C6220 C8000 C8220,0.0,315.0,252.0,20,0,0,True,Outros,Hardware/Memória RAM/DDR 3,Sem Garantia,True,https://www.kabum.com.br/produto/883356/memoria-ram-8gb-dell-poweredge-c6220-ii-c6220-c8000-c8220
2026-04-16,883352,Memória Ram 8GB Dell Poweredge R410 R510 R610 R710 R810 910,0.0,315.0,252.0,20,0,0,True,Outros,Hardware/Memória RAM/DDR 3,Sem Garantia,True,https://www.kabum.com.br/produto/883352/memoria-ram-8gb-dell-poweredge-r410-r510-r610-r710-r810-910
2026-04-16,1005279,"Memória Brazilpc Ddr4 16gb 2666mhz, PC4-21300, Cl19, 288-pin, 1.2v, Udimm, Compatível C/ Processadores Intel, Bpc2666d4cl19i/16g - Oem",0.0,1128.98,1027.37,9,0,0,True,BRAZILPC,Hardware/Memória RAM/DDR 4,Sem Garantia,True,https://www.kabum.com.br/produto/1005279/memoria-brazilpc-ddr4-16gb-2666mhz-pc4-21300-cl19-288-pin-1-2v-udimm-compativel-c-processadores-intel-bpc2666d4cl19i-16g-oem
2026-04-16,1030385,Memória Ram Adata Ddr4 4gb 3200mhz Para PC,0.0,299.0,299.0,0,0,0,True,Adata,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/1030385/memoria-ram-adata-ddr4-4gb-3200mhz-para-pc
2026-04-16,1029990,Memória Ram Samsung 4gb Ddr4 2666mhz Sodimm,0.0,299.0,299.0,0,0,0,True,Samsung,Hardware/Memória RAM/DDR 4/2666MHz,Sem Garantia,False,https://www.kabum.com.br/produto/1029990/memoria-ram-samsung-4gb-ddr4-2666mhz-sodimm
2026-04-16,1030373,Memória Ram Adata Ddr4 4gb 2400mhz Para PC,0.0,259.0,259.0,0,0,0,True,Adata,Hardware/Memória RAM/DDR 4/2400MHz,Sem Garantia,False,https://www.kabum.com.br/produto/1030373/memoria-ram-adata-ddr4-4gb-2400mhz-para-pc
2026-04-16,1027856,Memória Desktop Ddr4 16gb Kingston 2666mhz Kvr26n19s8/16,0.0,1199.0,1199.0,0,0,0,True,Kingston,Hardware/Memória RAM/DDR 4/2666MHz,Sem Garantia,False,https://www.kabum.com.br/produto/1027856/memoria-desktop-ddr4-16gb-kingston-2666mhz-kvr26n19s8-16
2026-04-16,999968,"Memória 8GB Ddr4 3200mhz, Kingston Fury Beast Para Desktop/gamers, Kf432c16bb/8wp",0.0,727.0,727.0,0,0,0,True,Kingston,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/999968/memoria-8gb-ddr4-3200mhz-kingston-fury-beast-para-desktop-gamers-kf432c16bb-8wp
2026-04-16,952174,Memória Ram 8GB Ecc - Precision Para Tower 3000 Series T3420,0.0,759.0,759.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4/2133MHz,Sem Garantia,True,https://www.kabum.com.br/produto/952174/memoria-ram-8gb-ecc-precision-para-tower-3000-series-t3420
2026-04-16,952176,Memória Ram 8GB Ddr4 2133mhz Ecc Para Thinkserver Ts150,0.0,759.0,759.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4/2133MHz,Sem Garantia,True,https://www.kabum.com.br/produto/952176/memoria-ram-8gb-ddr4-2133mhz-ecc-para-thinkserver-ts150
2026-04-16,1023720,"Memória Ram 8GB Ddr3, 1600mhz, PC3-12800, 240 Pinos - Oem",0.0,215.0,195.65,9,0,0,True,OEM,Hardware/Memória RAM/DDR 4/1600MHz,Sem Garantia,True,https://www.kabum.com.br/produto/1023720/memoria-ram-8gb-ddr3-1600mhz-pc3-12800-240-pinos-oem
2026-04-16,400916,"Memória Markvision, 4GB, 2400MHz, DDR4 - MVD44096MLD-24",0.0,368.0,368.0,0,0,0,True,Markvision,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/400916/memoria-markvision-4gb-2400mhz-ddr4-mvd44096mld-24
2026-04-16,589163,"Memória Ram Para Desktop Macrovip, 8GB, 1600MHz, DDR3",0.0,298.0,298.0,0,0,0,True,MACROVIP,Hardware/Memória RAM/DDR 4/1600MHz,Sem Garantia,False,https://www.kabum.com.br/produto/589163/memoria-ram-para-desktop-macrovip-8gb-1600mhz-ddr3
2026-04-16,597273,Memoria Axiom 16gb 2rx8 PC4-2933y-r Smart Kit,0.0,3780.49,3780.49,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/597273/memoria-axiom-16gb-2rx8-pc4-2933y-r-smart-kit
2026-04-16,509220,"Memória RAM Desktop, Adata DDR4 8GB, 2666mhz - Ad4u26668g19-bgn",0.0,647.0,647.0,0,0,0,True,Adata,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/509220/memoria-ram-desktop-adata-ddr4-8gb-2666mhz-ad4u26668g19-bgn
2026-04-16,924174,Memória Ram Ddr4 8GB Kvr26n19s8/8 Kingston,0.0,699.99,699.99,0,0,0,True,OEM,Hardware/Memória RAM/DDR 4/2666MHz,Sem Garantia,False,https://www.kabum.com.br/produto/924174/memoria-ram-ddr4-8gb-kvr26n19s8-8-kingston
2026-04-16,1016128,Memoria Ram 4gb Ddr4 3200mhz Zmi,0.0,338.0,338.0,0,0,0,True,Smart,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/1016128/memoria-ram-4gb-ddr4-3200mhz-zmi
2026-04-16,886384,Memória Ram 16gb Proliant Dl360 Dl380 Dx360 Dl580 Ml110 Gen10,0.0,989.0,989.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,True,https://www.kabum.com.br/produto/886384/memoria-ram-16gb-proliant-dl360-dl380-dx360-dl580-ml110-gen10
2026-04-16,878668,Memória Ram Para Lenovo Thinkagile 8GB Ddr4 2666mhz Ecc,0.0,799.0,799.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4/2666MHz,Sem Garantia,True,https://www.kabum.com.br/produto/878668/memoria-ram-para-lenovo-thinkagile-8gb-ddr4-2666mhz-ecc
2026-04-16,885798,Memória Ram 16gb Para Mac Pro 2013,0.0,499.0,399.2,20,0,0,True,Outros,Hardware/Memória RAM/DDR 3/1866 Mhz PC15000,Sem Garantia,True,https://www.kabum.com.br/produto/885798/memoria-ram-16gb-para-mac-pro-2013
2026-04-16,1005522,Memória Ddr5 32gb 5600mhz Corsair Vengeance For Amd 32gb - Cmk32gx5m1b5600z40,0.0,4025.99,4025.99,0,0,0,True,Corsair,Hardware/Memória RAM/DDR 5,Sem Garantia,False,https://www.kabum.com.br/produto/1005522/memoria-ddr5-32gb-5600mhz-corsair-vengeance-for-amd-32gb-cmk32gx5m1b5600z40
2026-04-16,948980,Memória Ram Ceamere  Ddr4 8GB 3200mhz - Notebook,0.0,599.9,569.91,5,0,0,True,Ceamere,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,True,https://www.kabum.com.br/produto/948980/memoria-ram-ceamere-ddr4-8gb-3200mhz-notebook
2026-04-16,580012,"Memória Ram Gamer Kingston Fury Impact, 8GB, 3200mhz, DDR4 - Para Notebook",0.0,1199.99,1151.99,4,0,0,True,Kingston,Hardware/Memória RAM/DDR 4,Sem Garantia,True,https://www.kabum.com.br/produto/580012/memoria-ram-gamer-kingston-fury-impact-8gb-3200mhz-ddr4-para-notebook
2026-04-16,579989,"Memória Ram Para Notebook Gamer Kingston Fury Impact, 4GB, 1600MHz, DDR3",0.0,969.99,931.19,4,0,0,True,Kingston,Hardware/Memória RAM/DDR 3,Sem Garantia,True,https://www.kabum.com.br/produto/579989/memoria-ram-para-notebook-gamer-kingston-fury-impact-4gb-1600mhz-ddr3
2026-04-16,991821,Memória Ram Notebook Kingston Fury Impact 16gb 4800mhz Ddr5,0.0,2899.99,2783.99,4,0,0,True,Kingston,Hardware/Memória RAM/DDR 5/4800MHz,Sem Garantia,True,https://www.kabum.com.br/produto/991821/memoria-ram-notebook-kingston-fury-impact-16gb-4800mhz-ddr5
